Hyb09cy3	Hyb09cy5
id2883oAGL2E05	4358.000000	1754.000000
id2884oAGL2E06	7949.000000	6845.000000
id2885oAGL2E09	5119.000000	2094.000000
id2886oAGL2E11	3257.000000	1383.000000
id2887oAGL2F01	8495.000000	5125.000000
id2888oAGL2F09	8846.000000	1932.000000
id2889oAGL2G01	4564.000000	4633.000000
id2890oAGL2G03	1177.000000	640.000000
id2891oAGL2G04	1535.000000	928.000000
id2892oAGL2G08	918.000000	189.000000
id2893oAGL2G09	1090.000000	789.000000
id2894oAGL2G11	1636.000000	1229.000000
id2895oAGL2H02	2380.000000	1523.000000
id2896oAGL2H03	1366.000000	719.000000
id2897oAGL30A03	2507.000000	814.000000
id2898oAGL30B03	2041.000000	3553.000000
id2899oAGL30B10	1453.000000	1425.000000
id2900oAGL30C09	1683.000000	792.000000
id2901oAGL30C11	2777.000000	1682.000000
id2902oAGL30D02	3725.000000	1485.000000
id2903oAGL30D06	4670.000000	1660.000000
id2904oAGL30E01	9570.000000	1896.000000
id2905oAGL30E05	2547.000000	1494.000000
id2906oAGL30E11	1478.000000	1033.000000
id2907oAGL30F05	7673.000000	9835.000000
id2908oAGL30G02	880.000000	1451.000000
id2909oAGL30G11	747.000000	498.000000
id2910oAGL30H09	1021.000000	506.000000
id2911oAGL31A01	3513.000000	2372.000000
id2912oAGL31A02	1718.000000	1489.000000
id2913oAGL31A04	3602.000000	2105.000000
id2914oAGL31A08	1780.000000	1897.000000
id2915oAGL31B01	2776.000000	811.000000
id2916oAGL31B02	35.000000	0.000000
id2917oAGL31B02	17.000000	0.000000
id2918oAGL31B09	914.000000	471.000000
id2919oAGL31B12	419.000000	533.000000
id2920oAGL31C03	10751.000000	10170.000000
id2921oAGL31D09	785.000000	449.000000
id2922oAGL31E03	1627.000000	2239.000000
id2923oAGL31E05	1838.000000	1914.000000
id2924oAGL31F02	170.000000	0.000000
id2925oAGL31F05	397.000000	310.000000
id2926oAGL31G04	1054.000000	1933.000000
id2927oAGL31G06	741.000000	327.000000
id2928oAGL31G11	950.000000	554.000000
id2929oAGL31H08	2009.000000	2507.000000
id2930oAGL31H11	677.000000	1008.000000
id2931oAGL32A06	1644.000000	3052.000000
id2932oAGL32A07	5689.000000	2578.000000
id2933oAGL32A08	1116.000000	665.000000
id2934oAGL32C02	1031.000000	642.000000
id2935oAGL32C12	671.000000	745.000000
id2936oAGL32D03	3598.000000	1981.000000
id2937oAGL32F03	2968.000000	880.000000
id2938oAGL32F06	1196.000000	1670.000000
id2939oAGL32F08	1498.000000	994.000000
id2940oAGL32G05	46.000000	0.000000
id2941oAGL32G05	0.000000	0.000000
id2942oAGL32G07	204.000000	68.000000
id2943oAGL32H08	1176.000000	869.000000
id2944oAGL32H10	1253.000000	1836.000000
id2945oAGL32H11	863.000000	441.000000
id2946oAGL3A01	6040.000000	4537.000000
id2947oAGL3A02	1099.000000	879.000000
id2948oAGL3A03	2411.000000	1227.000000
id2949oAGL3A09	2011.000000	1356.000000
id2950oAGL3A10	702.000000	377.000000
id2951oAGL3A12	8014.000000	4388.000000
id2952oAGL3B04	1721.000000	1372.000000
id2953oAGL3B06	921.000000	509.000000
id2954oAGL3B08	889.000000	893.000000
id2955oAGL3B11	4232.000000	2520.000000
id2956oAGL3B12	3034.000000	1881.000000
id2957oAGL3C05	9243.000000	7722.000000
id2958oAGL3C07	1249.000000	671.000000
id2959oAGL3C10	1128.000000	869.000000
id2960oAGL3D03	11819.000000	5960.000000
id2961oAGL3D09	1756.000000	1456.000000
id2962oAGL3E05	1390.000000	1129.000000
id2963oAGL3E06	4504.000000	2958.000000
id2964oAGL3E07	1303.000000	1354.000000
id2965oAGL3E11	1426.000000	825.000000
id2966oAGL3F01	1010.000000	861.000000
id2967oAGL3F02	1532.000000	809.000000
id2968oAGL3F07	573.000000	152.000000
id2969oAGL3F09	10112.000000	11414.000000
id2970oAGL3F12	1925.000000	1484.000000
id2971oAGL3G04	4399.000000	4601.000000
id2972oAGL3G06	5783.000000	2309.000000
id2973oAGL3G11	1051.000000	990.000000
id2974oAGL3G12	1349.000000	538.000000
id2975oAGL3H03	3455.000000	4788.000000
id2976oAGL4A03	1042.000000	2174.000000
id2977oAGL4A10	1371.000000	1020.000000
id2978oAGL4A12	1298.000000	1139.000000
id2979oAGL4B02	2897.000000	6715.000000
id2980oAGL4B03	1186.000000	2419.000000
id2981oAGL4B04	4002.000000	4791.000000
id2982oAGL4B09	5066.000000	2915.000000
id2983oAGL4C02	34621.000000	28520.000000
id2984oAGL4C04	6910.000000	2138.000000
id2985oAGL4C05	6.000000	0.000000
id2986oAGL4C06	2077.000000	1141.000000
id2987oAGL4C12	939.000000	498.000000
id2988oAGL4D01	10201.000000	13207.000000
id2989oAGL4D02	1432.000000	717.000000
id2990oAGL4D03	3644.000000	1370.000000
id2991oAGL4D06	1642.000000	1366.000000
id2992oAGL4D07	12256.000000	14706.000000
id2993oAGL4D08	3794.000000	1449.000000
id2994oAGL4D09	2359.000000	867.000000
id2995oAGL4E04	8697.000000	11390.000000
id2996oAGL4E12	4232.000000	1669.000000
id2997oAGL4F02	808.000000	442.000000
id2998oAGL4F04	1208.000000	635.000000
id2999oAGL4F06	6846.000000	3645.000000
id3000oAGL4F09	7176.000000	4659.000000
id3001oAGL4F12	2932.000000	1446.000000
id3002oAGL4G01	20432.000000	12002.000000
id3003oAGL4G03	707.000000	335.000000
id3004oAGL4G04	1953.000000	2120.000000
id3005oAGL4G06	5041.000000	3480.000000
id3006oAGL4G08	951.000000	1199.000000
id3007oAGL4G10	786.000000	557.000000
id3008oAGL4G11	1677.000000	1383.000000
id3009oAGL4H09	36460.000000	32965.000000
id3010oAGL4H10	674.000000	496.000000
id3011oAGL4H12	8406.000000	11447.000000
id3012oAGL5A01	11903.000000	14797.000000
id3013oAGL5A02	6942.000000	9211.000000
id3014oAGL5A05	5292.000000	2214.000000
id3015oAGL5A10	1886.000000	1060.000000
id3016oAGL5B03	9028.000000	3107.000000
id3017oAGL5B05	8890.000000	2856.000000
id3018oAGL5B11	5629.000000	3316.000000
id3019oAGL5C06	6184.000000	4669.000000
id3020oAGL5C10	2155.000000	1145.000000
id3021oAGL5D04	16556.000000	8577.000000
id3022oAGL5D05	11232.000000	7911.000000
id3023oAGL5D06	993.000000	781.000000
id3024oAGL5D07	7769.000000	6958.000000
id3025oAGL5E03	2112.000000	1779.000000
id3026oAGL5E05	15702.000000	10549.000000
id3027oAGL5E06	1291.000000	1031.000000
id3028oAGL5E09	5063.000000	1957.000000
id3029oAGL5F01	2047.000000	860.000000
id3030oAGL5F03	3496.000000	2221.000000
id3031oAGL5F06	1133.000000	732.000000
id3032oAGL5F09	6350.000000	3144.000000
id3033oAGL5F11	6182.000000	2667.000000
id3034oAGL5G05	2080.000000	1647.000000
id3035oAGL5G09	1047.000000	708.000000
id3036oAGL5H12	974.000000	813.000000
id3037oAGL6A02	3065.000000	1058.000000
id3038oAGL6B03	1927.000000	1125.000000
id3039oAGL6B04	29101.000000	18359.000000
id3040oAGL6B07	14418.000000	9400.000000
id3041oAGL6B09	1364.000000	1360.000000
id3042oAGL6C08	4932.000000	2972.000000
id3043oAGL6C09	3612.000000	2438.000000
id3044oAGL6D03	4047.000000	3458.000000
id3045oAGL6D04	1301.000000	1136.000000
id3046oAGL6D09	2790.000000	1426.000000
id3047oAGL6D10	10437.000000	7882.000000
id3048oAGL6D11	10757.000000	6945.000000
id3049oAGL6E08	13736.000000	8109.000000
id3050oAGL6F01	1697.000000	1193.000000
id3051oAGL6F02	1902.000000	2150.000000
id3052oAGL6F03	1599.000000	857.000000
id3053oAGL6F04	872.000000	815.000000
id3054oAGL6F06	3116.000000	1895.000000
id3055oAGL6F09	1126.000000	1039.000000
id3056oAGL6G02	2539.000000	2383.000000
id3057oAGL6G05	953.000000	1593.000000
id3058oAGL6G06	2513.000000	1509.000000
id3059oAGL6H03	4231.000000	2213.000000
id3060oAGL6H06	2843.000000	2239.000000
id3061oAGL6H07	605.000000	358.000000
id3062oAGL6H08	5642.000000	2758.000000
id3063oAGL6H11	1913.000000	1461.000000
id3064oAGL6H12	960.000000	618.000000
id3065oAGL7A05	12538.000000	4853.000000
id3066oAGL7A07	431.000000	30.000000
id3067oAGL7A12	1062.000000	429.000000
id3068oAGL7B03	1361.000000	1081.000000
id3069oAGL7C06	1597.000000	888.000000
id3070oAGL7C12	1237.000000	1338.000000
id3071oAGL7D03	1273.000000	504.000000
id3072oAGL7D05	3031.000000	2115.000000
id3073oAGL7D06	1500.000000	1171.000000
id3074oAGL7D11	2613.000000	1693.000000
id3075oAGL7E02	43529.000000	58829.000000
id3076oAGL7E07	2861.000000	1898.000000
id3077oAGL7E09	8981.000000	5841.000000
id3078oAGL7F01	6196.000000	3317.000000
id3079oAGL7F05	1063.000000	556.000000
id3080oAGL7G03	1744.000000	1629.000000
id3081oAGL7H03	1455.000000	1132.000000
id3082oAGL8A04	3655.000000	2088.000000
id3083oAGL8A07	1185.000000	1187.000000
id3084oAGL8A12	1694.000000	1294.000000
id3085oAGL8B01	4031.000000	1992.000000
id3086oAGL8B05	3532.000000	2237.000000
id3087oAGL8B06	1758.000000	584.000000
id3088oAGL8B09	7031.000000	6966.000000
id3089oAGL8B09	4900.000000	4837.000000
id3090oAGL8C02	1708.000000	876.000000
id3091oAGL8C03	924.000000	435.000000
id3092oAGL8C06	6406.000000	2289.000000
id3093oAGL8C11	2634.000000	1611.000000
id3094oAGL8C12	942.000000	891.000000
id3095oAGL8D02	2534.000000	788.000000
id3096oAGL8D05	2401.000000	1238.000000
id3097oAGL8D07	10288.000000	10574.000000
id3098oAGL8D11	10250.000000	8598.000000
id3099oAGL8E02	8986.000000	9359.000000
id3100oAGL8E03	2016.000000	1709.000000
id3101oAGL8E07	3450.000000	1494.000000
id3102oAGL8F01	45681.000000	26166.000000
id3103oAGL8F02	1882.000000	1202.000000
id3104oAGL8F04	10354.000000	20471.000000
id3105oAGL8F05	55676.000000	17381.000000
id3106oAGL8F06	1424.000000	1551.000000
id3107oAGL8F08	2066.000000	1200.000000
id3108oAGL8F10	11152.000000	33683.000000
id3109oAGL8G03	21073.000000	27600.000000
id3110oAGL8G05	884.000000	578.000000
id3111oAGL8G06	37066.000000	18112.000000
id3112oAGL8G07	1312.000000	670.000000
id3113oAGL8G10	14142.000000	11477.000000
id3114oAGL8H02	1545.000000	936.000000
id3115oAGL9A03	1275.000000	1371.000000
id3116oAGL9A04	3282.000000	973.000000
id3117oAGL9B04	2675.000000	1428.000000
id3118oAGL9C08	864.000000	492.000000
id3119oAGL9C12	3618.000000	2875.000000
id3120oAGL9D01	3223.000000	2122.000000
id3121oAGL9D12	3323.000000	2370.000000
id3122oAGL9E03	16966.000000	20247.000000
id3123oAGL9E06	1237.000000	932.000000
id3124oAGL9E09	11188.000000	8191.000000
id3125oAGL9E12	4229.000000	3001.000000
id3126oAGL9F09	1327.000000	1458.000000
id3127oAGL9F11	651.000000	643.000000
id3128oAGL9F12	1167.000000	580.000000
id3129oAGL9G01	1432.000000	1053.000000
id3130oAGL9G06	1518.000000	725.000000
id3131oAGL9G09	3383.000000	2393.000000
id3132oAGL9G10	2154.000000	3104.000000
id3133oAGL9G12	2852.000000	1682.000000
id3134oAGL9H03	12874.000000	21488.000000
id3135oAGL9H04	5205.000000	4111.000000
id3136oAGL9H12	946.000000	1615.000000
id3137oControl1	46.000000	0.000000
id3138oControl10	635.000000	486.000000
id3139oControl11	6.000000	0.000000
id3140oControl11	16.000000	0.000000
id3141oControl12	15284.000000	15804.000000
id3142oControl13	474.000000	272.000000
id3143oControl14	288.000000	6693.000000
id3144oControl15	165.000000	160.000000
id3145oControl16	71.000000	12.000000
id3146oControl17	2205.000000	1616.000000
id3147oControl18	0.000000	0.000000
id3148oControl19	26.000000	0.000000
id3149oControl2	786.000000	829.000000
id3150oControl2	268.000000	214.000000
id3151oControl2	648.000000	951.000000
id3152oControl2	254.000000	167.000000
id3153oControl20	451.000000	498.000000
id3154oControl21	736.000000	555.000000
id3155oControl22	500.000000	354.000000
id3156oControl23	16711.000000	19247.000000
id3157oControl24	163.000000	18.000000
id3158oControl25	3850.000000	3325.000000
id3159oControl26	1456.000000	2035.000000
id3160oControl27	451.000000	246.000000
id3161oControl28	3382.000000	2339.000000
id3162oControl29	3404.000000	3822.000000
id3163oControl3	404.000000	647.000000
id3164oControl30	106.000000	8.000000
id3165oControl31	430.000000	419.000000
id3166oControl32	0.000000	0.000000
id3167oControl33	44.000000	0.000000
id3168oControl34	294.000000	236.000000
id3169oControl35	1420.000000	3121.000000
id3170oControl36	289.000000	195.000000
id3171oControl37	230.000000	331.000000
id3172oControl38	8113.000000	9133.000000
id3173oControl39	3334.000000	2364.000000
id3174oControl4	4030.000000	1026.000000
id3175oControl40	0.000000	0.000000
id3176oControl41	0.000000	0.000000
id3177oControl5	49.000000	0.000000
id3178oControl6	71.000000	0.000000
id3179oControl7	3168.000000	2004.000000
id3180oControl8	3325.000000	3031.000000
id3181oControl9	9.000000	0.000000
